,insiderthreat,vector,date,user,source,action
16920,0,2,1264088820,805,377,31
16921,0,2,1264088820,615,883,31
16922,0,2,1264088880,615,883,35
16923,0,2,1264088880,527,180,31
16924,0,2,1264088940,415,204,31
16925,0,2,1264089120,412,391,35
16926,0,2,1264089180,805,377,35
16927,0,2,1264089420,874,594,35
16928,0,2,1264089540,794,615,31
16929,0,2,1264089540,567,443,31
16930,0,2,1264089600,151,494,31
16931,0,2,1264089600,757,454,31
16932,0,2,1264089600,151,494,35
16933,0,2,1264089780,392,624,35
16934,0,2,1264089900,567,443,35
16935,0,2,1264089960,527,180,35
16936,0,2,1264089960,59,886,35
16937,0,2,1264089960,485,471,35
16938,0,2,1264089960,666,855,35
16939,0,2,1264090020,309,399,35
16940,0,2,1264090080,80,904,31
16941,0,2,1264090140,414,683,35
16942,0,2,1264090320,242,509,35
16943,0,2,1264090320,391,475,35
16944,0,2,1264090440,440,126,31
16945,0,2,1264090620,372,432,35
16946,0,2,1264090800,629,385,31
16947,0,2,1264090860,794,615,35
16948,0,2,1264091160,772,591,35
16949,0,2,1264091340,440,126,35
16950,0,2,1264091520,415,204,35
16951,0,2,1264091640,706,383,35
16952,0,2,1264091640,643,486,35
16953,0,2,1264091940,876,628,31
16954,0,2,1264092000,587,571,31
16955,0,2,1264092120,467,201,31
16956,0,2,1264092300,373,668,35
16957,0,2,1264092540,629,385,35
16958,0,2,1264092600,471,171,31
16959,0,2,1264092840,44,76,35
16960,0,2,1264092960,23,155,35
16961,0,2,1264093140,607,340,35
16962,0,2,1264093260,516,602,35
16963,0,2,1264093440,219,528,31
16964,0,2,1264093680,168,433,35
16965,0,2,1264093920,471,171,35
16966,0,2,1264094160,815,34,31
16967,0,2,1264094160,876,628,35
16968,0,2,1264094340,385,880,35
16969,0,2,1264094340,360,220,31
16970,0,2,1264094580,467,201,35
16971,0,2,1264094580,815,34,35
16972,0,2,1264095000,514,845,31
16973,0,2,1264095120,41,181,31
16974,0,2,1264095540,514,845,35
16975,0,2,1264095780,41,181,35
16976,0,2,1264095900,541,534,31
16977,0,2,1264097100,360,220,35
16978,0,2,1264097220,541,534,35
16979,0,2,1264097520,184,66,31
16980,0,2,1264097580,587,571,35
16981,0,2,1264098360,547,627,31
16982,0,2,1264098840,401,832,35
16983,0,2,1264099800,530,736,35
16984,0,2,1264100160,788,478,31
16985,0,2,1264100460,417,343,31
16986,0,2,1264101120,184,66,35
16987,0,2,1264101180,788,478,35
16988,0,2,1264101360,56,216,35
16989,0,2,1264101420,417,343,35
16990,0,2,1264101600,547,627,35
16991,0,2,1264101660,673,379,35
16992,0,2,1264123620,583,726,31
16993,0,2,1264129800,583,726,35
16994,0,2,1264141200,372,432,31
16995,0,2,1264141260,372,432,35
16996,0,2,1264146060,80,904,31
16997,0,2,1264146840,349,462,31
16998,0,2,1264147380,93,219,31
16999,0,2,1264148520,249,549,31
17000,0,2,1264148880,113,829,31
17001,0,2,1264148880,281,474,31
17002,0,2,1264149600,93,219,35
17003,0,2,1264149660,748,393,31
17004,0,2,1264150260,442,38,31
17005,0,2,1264150560,242,509,31
17006,0,2,1264151100,23,155,31
17007,0,2,1264151100,874,594,31
17008,0,2,1264151160,113,829,35
17009,0,2,1264151640,224,371,31
17010,0,2,1264151700,442,38,35
17011,0,2,1264151820,242,509,35
17012,0,2,1264152000,184,66,31
17013,0,2,1264152120,345,144,31
17014,0,2,1264152120,100,245,31
17015,0,2,1264152120,59,886,31
17016,0,2,1264152300,100,245,35
17017,0,2,1264153020,587,571,31
17018,0,2,1264153020,794,615,31
17019,0,2,1264153080,615,883,31
17020,0,2,1264153200,224,371,35
17021,0,2,1264153260,479,612,31
17022,0,2,1264153380,383,263,31
17023,0,2,1264153560,445,774,31
17024,0,2,1264153740,748,393,35
17025,0,2,1264153740,793,303,31
17026,0,2,1264153920,488,493,31
17027,0,2,1264154280,44,76,31
17028,0,2,1264154460,722,247,31
17029,0,2,1264154460,480,274,31
17030,0,2,1264154820,281,474,35
17031,0,2,1264155060,480,274,35
17032,0,2,1264155180,607,340,31
17033,0,2,1264155660,60,344,31
17034,0,2,1264156020,262,334,31
17035,0,2,1264156260,666,855,31
17036,0,2,1264156500,664,796,31
17037,0,2,1264156740,788,478,31
17038,0,2,1264157220,44,76,35
17039,0,2,1264157340,793,303,35
17040,0,2,1264157340,734,455,31
17041,0,2,1264157640,771,238,31
17042,0,2,1264157700,829,14,31
17043,0,2,1264157820,788,478,35
17044,0,2,1264158840,338,483,31
17045,0,2,1264158900,634,147,31
17046,0,2,1264159140,734,455,35
17047,0,2,1264159140,262,334,35
17048,0,2,1264159200,892,656,31
17049,0,2,1264159500,56,216,31
17050,0,2,1264159620,906,202,31
17051,0,2,1264159980,414,683,31
17052,0,2,1264160520,488,493,35
17053,0,2,1264160760,790,311,31
17054,0,2,1264160940,414,683,35
17055,0,2,1264161000,880,863,31
17056,0,2,1264161480,201,41,31
17057,0,2,1264161540,343,929,31
17058,0,2,1264161660,804,647,31
17059,0,2,1264162080,170,241,31
17060,0,2,1264162260,659,877,31
17061,0,2,1264163280,144,364,31
17062,0,2,1264163340,604,318,31
17063,0,2,1264163340,59,886,35
17064,0,2,1264163760,515,438,31
17065,0,2,1264164060,456,632,31
17066,0,2,1264164360,184,66,35
17067,0,2,1264164420,219,528,31
17068,0,2,1264164600,412,391,31
17069,0,2,1264164840,279,605,31
17070,0,2,1264165080,383,263,35
17071,0,2,1264165500,666,855,35
17072,0,2,1264166220,277,196,31
17073,0,2,1264166460,473,261,31
17074,0,2,1264166580,515,438,35
17075,0,2,1264166820,219,528,35
17076,0,2,1264166820,785,621,31
17077,0,2,1264166940,249,549,35
17078,0,2,1264167240,854,426,31
17079,0,2,1264167300,470,916,31
17080,0,2,1264167420,790,311,35
17081,0,2,1264168140,600,179,31
17082,0,2,1264168260,664,796,35
17083,0,2,1264168320,693,89,31
17084,0,2,1264168500,757,454,31
17085,0,2,1264168860,874,594,35
17086,0,2,1264168860,693,89,35
17087,0,2,1264169100,445,774,35
17088,0,2,1264169280,151,494,31
17089,0,2,1264169460,429,713,31
17090,0,2,1264169520,587,571,35
17091,0,2,1264169640,775,464,31
17092,0,2,1264170120,365,610,31
17093,0,2,1264170720,804,647,35
17094,0,2,1264170960,456,632,35
17095,0,2,1264171140,854,426,35
17096,0,2,1264171140,829,14,35
17097,0,2,1264171200,80,904,35
17098,0,2,1264171860,277,196,35
17099,0,2,1264171860,373,668,31
17100,0,2,1264172100,706,383,31
17101,0,2,1264172460,771,238,35
17102,0,2,1264172520,349,462,35
17103,0,2,1264172640,832,386,31
17104,0,2,1264172700,600,179,35
17105,0,2,1264172700,832,386,35
17106,0,2,1264173180,151,494,35
17107,0,2,1264173180,479,612,35
17108,0,2,1264173660,201,41,35
17109,0,2,1264174020,609,558,31
17110,0,2,1264174200,404,911,31
17111,0,2,1264174260,880,863,35
17112,0,2,1264174680,604,318,35
17113,0,2,1264174740,805,377,31
17114,0,2,1264174740,30,826,31
17115,0,2,1264174980,567,443,31
17116,0,2,1264175040,906,202,35
17117,0,2,1264175100,558,733,31
17118,0,2,1264175100,56,216,35
17119,0,2,1264175160,615,883,35
17120,0,2,1264175220,360,220,31
17121,0,2,1264175280,805,377,35
17122,0,2,1264175520,673,379,31
17123,0,2,1264175520,404,911,35
17124,0,2,1264175580,794,615,35
17125,0,2,1264175760,144,364,35
17126,0,2,1264175760,682,19,31
17127,0,2,1264175880,775,464,35
17128,0,2,1264175940,23,155,35
17129,0,2,1264176000,722,247,35
17130,0,2,1264176120,267,69,31
17131,0,2,1264176480,338,483,35
17132,0,2,1264176780,567,443,35
17133,0,2,1264176780,365,610,35
17134,0,2,1264176840,643,486,31
17135,0,2,1264177200,473,261,35
17136,0,2,1264177620,429,713,35
17137,0,2,1264177800,609,558,35
17138,0,2,1264177800,462,442,31
17139,0,2,1264177860,573,919,31
17140,0,2,1264178160,360,220,35
17141,0,2,1264178220,607,340,35
17142,0,2,1264178400,373,668,35
17143,0,2,1264178820,41,181,31
17144,0,2,1264178880,462,442,35
17145,0,2,1264179000,573,919,35
17146,0,2,1264179180,682,19,35
17147,0,2,1264179960,60,344,35
17148,0,2,1264180500,99,518,31
17149,0,2,1264180620,267,69,35
17150,0,2,1264180860,629,385,31
17151,0,2,1264181280,677,337,31
17152,0,2,1264181280,343,929,35
17153,0,2,1264181280,757,454,35
17154,0,2,1264181340,41,181,35
17155,0,2,1264181580,677,337,35
17156,0,2,1264181640,706,383,35
17157,0,2,1264181820,629,385,35
17158,0,2,1264182480,99,518,35
17159,0,2,1264183080,514,845,31
17160,0,2,1264183140,598,642,31
17161,0,2,1264183500,514,845,35
17162,0,2,1264184640,643,486,35
17163,0,2,1264184760,319,763,31
17164,0,2,1264185840,558,733,35
17165,0,2,1264186020,319,763,35
17166,0,2,1264206600,772,591,31
17167,0,2,1264208220,39,542,31
17168,0,2,1264208520,39,542,35
17169,0,2,1264208760,240,103,31
17170,0,2,1264215300,772,591,35
17171,0,2,1264219980,240,103,35
17172,0,2,1264222440,495,777,31
17173,0,2,1264223760,901,546,31
17174,0,2,1264223940,901,546,35
17175,0,2,1264225140,495,777,35
17176,0,2,1264406100,888,265,31
17177,0,2,1264407240,493,410,31
17178,0,2,1264407480,168,433,31
17179,0,2,1264408980,666,855,31
17180,0,2,1264409280,600,179,31
17181,0,2,1264409820,682,19,31
17182,0,2,1264409880,659,877,31
17183,0,2,1264410300,880,863,31
17184,0,2,1264410480,793,303,31
17185,0,2,1264411200,385,880,31
17186,0,2,1264411320,530,736,31
17187,0,2,1264411620,365,610,31
17188,0,2,1264411740,242,509,31
17189,0,2,1264411860,277,196,31
17190,0,2,1264412400,184,66,31
17191,0,2,1264412520,429,713,31
17192,0,2,1264412640,757,454,31
17193,0,2,1264412820,761,791,31
17194,0,2,1264412820,576,168,31
17195,0,2,1264412940,576,168,35
17196,0,2,1264413660,815,34,31
17197,0,2,1264413900,144,364,31
17198,0,2,1264413900,899,346,31
17199,0,2,1264413960,634,147,31
17200,0,2,1264414140,530,736,35
17201,0,2,1264414680,249,549,31
17202,0,2,1264414920,376,747,31
17203,0,2,1264415400,370,414,31
17204,0,2,1264417080,775,464,31
17205,0,2,1264417200,442,38,31
17206,0,2,1264417440,262,334,31
17207,0,2,1264417560,722,247,31
17208,0,2,1264417680,615,883,31
17209,0,2,1264417680,151,494,31
17210,0,2,1264417920,600,179,35
17211,0,2,1264418040,479,612,31
17212,0,2,1264418280,80,904,31
17213,0,2,1264418940,794,615,31
17214,0,2,1264419000,480,274,31
17215,0,2,1264419060,854,426,31
17216,0,2,1264419180,892,656,31
17217,0,2,1264419180,100,245,31
17218,0,2,1264419240,726,608,31
17219,0,2,1264419660,100,245,35
17220,0,2,1264419660,829,14,31
17221,0,2,1264420080,615,883,35
17222,0,2,1264420440,527,180,31
17223,0,2,1264420500,42,665,31
17224,0,2,1264420620,734,455,31
17225,0,2,1264420920,733,723,31
17226,0,2,1264421220,44,76,31
17227,0,2,1264421280,726,608,35
17228,0,2,1264421280,470,916,31
17229,0,2,1264421400,485,471,31
17230,0,2,1264421640,59,886,31
17231,0,2,1264421760,771,238,31
17232,0,2,1264421760,664,796,31
17233,0,2,1264421820,360,220,31
17234,0,2,1264422300,224,371,31
17235,0,2,1264422420,609,558,31
17236,0,2,1264422660,349,462,31
17237,0,2,1264422720,23,155,31
17238,0,2,1264422900,899,346,35
17239,0,2,1264423380,805,377,31
17240,0,2,1264423440,634,147,35
17241,0,2,1264423560,370,414,35
17242,0,2,1264423680,201,41,31
17243,0,2,1264423740,733,723,35
17244,0,2,1264424220,659,877,35
17245,0,2,1264424220,771,238,35
17246,0,2,1264424520,790,311,31
17247,0,2,1264424640,429,713,35
17248,0,2,1264424640,805,377,35
17249,0,2,1264424700,876,628,31
17250,0,2,1264424700,414,683,31
17251,0,2,1264424760,365,610,35
17252,0,2,1264424760,41,181,31
17253,0,2,1264424880,267,69,31
17254,0,2,1264425180,99,518,31
17255,0,2,1264425240,354,384,31
17256,0,2,1264425720,99,518,35
17257,0,2,1264426020,785,621,31
17258,0,2,1264426080,485,471,35
17259,0,2,1264426200,211,784,31
17260,0,2,1264426200,722,247,35
17261,0,2,1264426320,249,549,35
17262,0,2,1264426620,93,219,31
17263,0,2,1264426920,664,796,35
17264,0,2,1264427040,761,791,35
17265,0,2,1264427340,60,344,31
17266,0,2,1264427400,219,528,31
17267,0,2,1264427400,673,379,31
17268,0,2,1264427520,467,201,31
17269,0,2,1264427520,80,904,35
17270,0,2,1264427640,360,220,35
17271,0,2,1264427700,609,558,35
17272,0,2,1264428000,267,69,35
17273,0,2,1264428060,734,455,35
17274,0,2,1264428420,404,911,31
17275,0,2,1264428540,493,410,35
17276,0,2,1264429140,349,462,35
17277,0,2,1264429200,385,880,35
17278,0,2,1264429200,682,19,35
17279,0,2,1264429200,794,615,35
17280,0,2,1264429560,281,474,31
17281,0,2,1264429740,514,845,31
17282,0,2,1264429740,888,265,35
17283,0,2,1264429980,832,386,31
17284,0,2,1264430100,693,89,31
17285,0,2,1264430160,151,494,35
17286,0,2,1264430340,354,384,35
17287,0,2,1264430400,862,382,31
17288,0,2,1264430400,785,621,35
17289,0,2,1264430460,880,863,35
17290,0,2,1264430580,373,668,31
17291,0,2,1264430820,473,261,31
17292,0,2,1264431000,211,784,35
17293,0,2,1264431180,892,656,35
17294,0,2,1264431300,59,886,35
17295,0,2,1264431300,874,594,31
17296,0,2,1264431420,93,219,35
17297,0,2,1264431780,874,594,35
17298,0,2,1264432380,643,486,31
17299,0,2,1264432380,113,829,31
17300,0,2,1264432500,201,41,35
17301,0,2,1264432800,331,254,31
17302,0,2,1264432980,404,911,35
17303,0,2,1264433040,471,171,31
17304,0,2,1264433100,573,919,31
17305,0,2,1264433100,373,668,35
17306,0,2,1264433160,706,383,31
17307,0,2,1264433280,331,254,35
17308,0,2,1264433340,30,826,31
17309,0,2,1264433520,854,426,35
17310,0,2,1264433640,673,379,35
17311,0,2,1264433940,775,464,35
17312,0,2,1264433940,279,605,31
17313,0,2,1264433940,254,891,31
17314,0,2,1264434000,219,528,35
17315,0,2,1264434360,473,261,35
17316,0,2,1264434420,467,201,35
17317,0,2,1264434420,254,891,35
17318,0,2,1264434480,309,399,31
17319,0,2,1264434480,262,334,35
17320,0,2,1264434540,184,66,35
17321,0,2,1264434840,832,386,35
17322,0,2,1264434840,480,274,35
17323,0,2,1264434900,281,474,35
17324,0,2,1264435200,41,181,35
17325,0,2,1264435260,191,873,31
17326,0,2,1264435260,279,605,35
17327,0,2,1264435380,793,303,35
17328,0,2,1264435440,567,443,31
17329,0,2,1264435500,470,916,35
17330,0,2,1264435560,567,443,35
17331,0,2,1264435800,309,399,35
17332,0,2,1264435800,42,665,35
17333,0,2,1264435920,462,442,31
17334,0,2,1264436040,401,832,31
17335,0,2,1264436220,462,442,35
17336,0,2,1264436280,643,486,35
17337,0,2,1264436340,876,628,35
17338,0,2,1264436400,629,385,31
17339,0,2,1264436400,376,747,35
17340,0,2,1264436460,556,729,31
17341,0,2,1264436760,415,204,31
17342,0,2,1264436820,343,929,31
17343,0,2,1264437360,514,845,35
17344,0,2,1264437420,224,371,35
17345,0,2,1264437660,604,318,31
17346,0,2,1264437900,862,382,35
17347,0,2,1264437900,113,829,35
17348,0,2,1264438020,30,826,35
17349,0,2,1264438020,556,729,35
17350,0,2,1264438140,415,204,35
17351,0,2,1264438200,242,509,35
17352,0,2,1264438200,417,343,31
17353,0,2,1264438320,414,683,35
17354,0,2,1264438380,815,34,35
17355,0,2,1264438440,121,708,31
17356,0,2,1264438500,573,919,35
17357,0,2,1264438740,569,424,31
17358,0,2,1264438800,121,708,35
17359,0,2,1264438860,569,424,35
17360,0,2,1264438860,277,196,35
17361,0,2,1264439400,401,832,35
17362,0,2,1264439460,696,355,31
17363,0,2,1264439940,170,241,31
17364,0,2,1264440060,706,383,35
17365,0,2,1264440120,417,343,35
17366,0,2,1264440240,60,344,35
17367,0,2,1264440240,527,180,35
17368,0,2,1264440360,383,263,31
17369,0,2,1264440420,604,318,35
17370,0,2,1264440840,471,171,35
17371,0,2,1264440900,383,263,35
17372,0,2,1264441800,693,89,35
17373,0,2,1264442100,587,571,31
17374,0,2,1264442160,587,571,35
17375,0,2,1264442280,607,340,31
17376,0,2,1264442280,607,340,35
17377,0,2,1264443240,170,241,35
17378,0,2,1264443720,44,76,35
17379,0,2,1264445760,168,433,35
17380,0,2,1264447500,547,627,31
17381,0,2,1264447800,547,627,35
17382,0,2,1264457280,471,171,31
17383,0,2,1264460760,471,171,35
17384,0,2,1264462860,450,307,31
17385,0,2,1264463460,450,307,35
17386,0,2,1264466760,219,528,31
17387,0,2,1264468320,219,528,35
17388,0,2,1264489920,224,371,31
17389,0,2,1264491420,871,710,31
17390,0,2,1264493880,319,763,31
17391,0,2,1264494480,219,528,31
17392,0,2,1264494900,80,904,31
17393,0,2,1264495740,121,708,31
17394,0,2,1264495860,450,307,31
17395,0,2,1264496040,856,336,31
17396,0,2,1264496280,615,883,31
17397,0,2,1264496760,874,594,31
17398,0,2,1264497300,567,443,31
17399,0,2,1264497600,629,385,31
17400,0,2,1264498440,240,103,31
17401,0,2,1264498800,706,383,31
17402,0,2,1264499100,804,647,31
17403,0,2,1264499520,23,155,31
17404,0,2,1264499820,479,612,31
17405,0,2,1264500660,829,14,31
17406,0,2,1264502700,479,612,35
17407,0,2,1264502940,319,763,35
17408,0,2,1264503180,240,103,35
17409,0,2,1264503900,328,345,31
17410,0,2,1264504020,558,733,31
17411,0,2,1264504080,748,393,31
17412,0,2,1264504380,896,938,31
17413,0,2,1264504620,609,558,31
17414,0,2,1264504680,360,220,31
17415,0,2,1264505340,23,155,35
17416,0,2,1264505760,659,877,31
17417,0,2,1264506060,634,147,31
17418,0,2,1264506120,892,656,31
17419,0,2,1264506540,598,642,31
17420,0,2,1264506660,785,621,31
17421,0,2,1264506660,404,911,31
17422,0,2,1264506660,632,946,31
17423,0,2,1264506660,99,518,31
17424,0,2,1264506960,706,383,35
17425,0,2,1264506960,497,499,31
17426,0,2,1264507020,404,911,35
17427,0,2,1264507260,587,571,31
17428,0,2,1264507320,338,483,31
17429,0,2,1264507320,497,499,35
17430,0,2,1264507860,41,181,31
17431,0,2,1264508220,880,863,31
17432,0,2,1264509180,485,471,31
17433,0,2,1264509180,151,494,31
17434,0,2,1264509420,219,528,35
17435,0,2,1264509840,360,220,35
17436,0,2,1264509960,659,877,35
17437,0,2,1264510860,829,14,35
17438,0,2,1264510980,896,938,35
17439,0,2,1264511040,748,393,35
17440,0,2,1264511220,666,855,31
17441,0,2,1264511520,771,238,31
17442,0,2,1264511760,567,443,35
17443,0,2,1264511760,794,615,31
17444,0,2,1264512060,450,307,35
17445,0,2,1264512240,804,647,35
17446,0,2,1264512660,527,180,31
17447,0,2,1264512660,93,219,31
17448,0,2,1264512720,328,345,35
17449,0,2,1264512780,493,410,31
17450,0,2,1264513380,267,69,31
17451,0,2,1264513440,144,364,31
17452,0,2,1264513680,488,493,31
17453,0,2,1264513800,80,904,35
17454,0,2,1264513980,604,318,31
17455,0,2,1264514340,634,147,35
17456,0,2,1264515180,345,144,31
17457,0,2,1264515420,59,886,31
17458,0,2,1264515480,262,334,31
17459,0,2,1264516140,345,144,35
17460,0,2,1264516260,615,883,35
17461,0,2,1264516500,279,605,31
17462,0,2,1264516500,864,670,31
17463,0,2,1264516860,144,364,35
17464,0,2,1264516980,880,863,35
17465,0,2,1264517100,874,594,35
17466,0,2,1264517100,682,19,31
17467,0,2,1264517100,785,621,35
17468,0,2,1264517220,332,292,31
17469,0,2,1264517460,906,202,31
17470,0,2,1264518060,609,558,35
17471,0,2,1264518060,545,12,31
17472,0,2,1264518120,30,826,31
17473,0,2,1264518180,573,919,31
17474,0,2,1264518600,598,642,35
17475,0,2,1264518660,262,334,35
17476,0,2,1264519020,414,683,31
17477,0,2,1264519140,734,455,31
17478,0,2,1264519140,99,518,35
17479,0,2,1264519380,889,786,31
17480,0,2,1264519380,493,410,35
17481,0,2,1264519380,59,886,35
17482,0,2,1264519620,587,571,35
17483,0,2,1264519620,93,219,35
17484,0,2,1264519680,832,386,31
17485,0,2,1264519680,151,494,35
17486,0,2,1264520100,485,471,35
17487,0,2,1264520400,889,786,35
17488,0,2,1264520820,734,455,35
17489,0,2,1264520820,41,181,35
17490,0,2,1264521000,473,261,31
17491,0,2,1264521060,372,432,31
17492,0,2,1264521060,267,69,35
17493,0,2,1264521060,545,12,35
17494,0,2,1264521300,666,855,35
17495,0,2,1264521420,892,656,35
17496,0,2,1264521600,722,247,31
17497,0,2,1264521840,632,946,35
17498,0,2,1264521960,701,6,31
17499,0,2,1264522140,429,713,31
17500,0,2,1264522140,30,826,35
17501,0,2,1264522140,372,432,35
17502,0,2,1264522260,906,202,35
17503,0,2,1264522320,856,336,35
17504,0,2,1264522500,170,241,31
17505,0,2,1264522560,332,292,35
17506,0,2,1264522620,170,241,35
17507,0,2,1264522620,629,385,35
17508,0,2,1264522680,527,180,35
17509,0,2,1264522740,722,247,35
17510,0,2,1264523100,573,919,35
17511,0,2,1264523280,60,344,31
17512,0,2,1264523580,701,6,35
17513,0,2,1264524120,121,708,35
17514,0,2,1264524180,60,344,35
17515,0,2,1264524780,788,478,31
17516,0,2,1264525320,514,845,31
17517,0,2,1264525320,607,340,31
17518,0,2,1264525380,279,605,35
17519,0,2,1264525800,473,261,35
17520,0,2,1264525920,429,713,35
17521,0,2,1264526760,514,845,35
17522,0,2,1264526880,371,660,31
17523,0,2,1264527600,677,337,31
17524,0,2,1264527900,677,337,35
17525,0,2,1264528140,383,263,31
17526,0,2,1264528260,44,76,31
17527,0,2,1264528680,338,483,35
17528,0,2,1264528860,383,263,35
17529,0,2,1264529220,788,478,35
17530,0,2,1264529640,44,76,35
17531,0,2,1264529640,56,216,31
17532,0,2,1264531680,56,216,35
17533,0,2,1264532280,508,321,31
17534,0,2,1264532340,711,931,31
17535,0,2,1264533240,371,660,35
17536,0,2,1264533540,693,89,31
17537,0,2,1264533540,693,89,35
17538,0,2,1264533840,508,321,35
17539,0,2,1264534500,864,670,35
17540,0,2,1264537860,711,931,35
17541,0,2,1264557180,407,737,31
17542,0,2,1264558140,407,737,35
17543,0,2,1264580100,556,729,31
17544,0,2,1264580160,445,774,31
17545,0,2,1264580640,573,919,31
17546,0,2,1264580880,861,503,31
17547,0,2,1264581120,861,503,35
17548,0,2,1264581180,415,204,31
17549,0,2,1264581540,104,210,31
17550,0,2,1264581840,268,536,31
17551,0,2,1264582080,181,152,31
17552,0,2,1264582620,609,558,31
17553,0,2,1264582800,607,340,31
17554,0,2,1264585260,415,204,35
17555,0,2,1264585440,600,179,31
17556,0,2,1264585440,414,683,31
17557,0,2,1264585800,232,330,31
17558,0,2,1264585860,52,798,31
17559,0,2,1264585920,761,791,31
17560,0,2,1264585980,220,350,31
17561,0,2,1264586040,202,755,31
17562,0,2,1264586520,892,656,31
17563,0,2,1264586700,132,517,31
17564,0,2,1264586880,396,807,31
17565,0,2,1264587060,59,886,31
17566,0,2,1264588260,414,683,35
17567,0,2,1264588320,556,729,35
17568,0,2,1264588500,775,464,31
17569,0,2,1264588620,659,877,31
17570,0,2,1264588620,372,432,31
17571,0,2,1264588740,629,385,31
17572,0,2,1264589100,385,880,31
17573,0,2,1264589220,882,67,31
17574,0,2,1264589700,268,536,35
17575,0,2,1264589760,748,393,31
17576,0,2,1264589940,371,660,31
17577,0,2,1264590000,515,438,31
17578,0,2,1264590120,372,432,35
17579,0,2,1264590120,573,919,35
17580,0,2,1264590300,703,487,31
17581,0,2,1264590360,442,38,31
17582,0,2,1264590480,545,12,31
17583,0,2,1264591020,404,911,31
17584,0,2,1264591380,805,377,31
17585,0,2,1264591560,93,219,31
17586,0,2,1264591680,59,886,35
17587,0,2,1264591680,371,660,35
17588,0,2,1264591680,856,336,31
17589,0,2,1264592220,882,67,35
17590,0,2,1264592280,479,612,31
17591,0,2,1264592520,659,877,35
17592,0,2,1264592520,587,571,31
17593,0,2,1264592640,607,340,35
17594,0,2,1264592640,383,263,31
17595,0,2,1264593480,249,549,31
17596,0,2,1264593540,467,201,31
17597,0,2,1264593600,648,477,31
17598,0,2,1264593600,643,486,31
17599,0,2,1264593660,775,464,35
17600,0,2,1264593720,144,364,31
17601,0,2,1264593900,629,385,35
17602,0,2,1264594200,396,807,35
17603,0,2,1264594260,279,605,31
17604,0,2,1264594380,733,723,31
17605,0,2,1264594560,733,723,35
17606,0,2,1264594560,577,881,31
17607,0,2,1264594560,615,883,31
17608,0,2,1264595100,279,605,35
17609,0,2,1264595520,338,483,31
17610,0,2,1264595580,383,263,35
17611,0,2,1264595940,864,670,31
17612,0,2,1264596180,272,788,31
17613,0,2,1264596240,771,238,31
17614,0,2,1264596480,249,549,35
17615,0,2,1264596480,632,946,31
17616,0,2,1264596480,52,798,35
17617,0,2,1264596720,632,946,35
17618,0,2,1264596840,479,612,35
17619,0,2,1264596900,734,455,31
17620,0,2,1264596960,600,179,35
17621,0,2,1264597080,615,883,35
17622,0,2,1264597260,758,137,31
17623,0,2,1264597740,113,829,31
17624,0,2,1264597800,343,929,31
17625,0,2,1264598040,93,219,35
17626,0,2,1264598460,277,196,31
17627,0,2,1264598640,706,383,31
17628,0,2,1264598640,132,517,35
17629,0,2,1264598640,343,929,35
17630,0,2,1264598940,467,201,35
17631,0,2,1264599300,429,713,31
17632,0,2,1264599780,272,788,35
17633,0,2,1264599900,493,410,31
17634,0,2,1264600140,391,475,31
17635,0,2,1264600140,701,6,31
17636,0,2,1264600200,703,487,35
17637,0,2,1264600260,781,61,31
17638,0,2,1264600440,758,137,35
17639,0,2,1264600440,23,155,31
17640,0,2,1264600740,391,475,35
17641,0,2,1264600800,309,399,31
17642,0,2,1264600980,748,393,35
17643,0,2,1264600980,493,410,35
17644,0,2,1264600980,788,478,31
17645,0,2,1264601040,277,196,35
17646,0,2,1264601100,216,580,31
17647,0,2,1264601100,750,810,31
17648,0,2,1264601340,856,336,35
17649,0,2,1264601580,262,334,31
17650,0,2,1264601640,701,6,35
17651,0,2,1264601700,609,558,35
17652,0,2,1264601820,781,61,35
17653,0,2,1264601820,515,438,35
17654,0,2,1264601940,805,377,35
17655,0,2,1264602480,445,774,35
17656,0,2,1264602480,598,642,31
17657,0,2,1264602540,99,518,31
17658,0,2,1264602600,281,474,31
17659,0,2,1264602720,577,881,35
17660,0,2,1264603020,392,624,31
17661,0,2,1264603080,144,364,35
17662,0,2,1264603140,547,627,31
17663,0,2,1264603140,442,38,35
17664,0,2,1264603200,262,334,35
17665,0,2,1264603260,706,383,35
17666,0,2,1264603320,771,238,35
17667,0,2,1264603380,281,474,35
17668,0,2,1264603380,761,791,35
17669,0,2,1264603500,219,528,31
17670,0,2,1264603500,874,594,31
17671,0,2,1264603560,181,152,35
17672,0,2,1264603800,151,494,31
17673,0,2,1264604040,545,12,35
17674,0,2,1264604100,80,904,31
17675,0,2,1264604100,793,303,31
17676,0,2,1264604160,598,642,35
17677,0,2,1264604520,892,656,35
17678,0,2,1264604520,862,382,31
17679,0,2,1264604520,219,528,35
17680,0,2,1264604520,404,911,35
17681,0,2,1264604700,332,292,31
17682,0,2,1264604880,889,786,31
17683,0,2,1264605600,256,60,31
17684,0,2,1264606140,677,337,31
17685,0,2,1264606200,648,477,35
17686,0,2,1264606200,44,76,31
17687,0,2,1264606260,793,303,35
17688,0,2,1264606320,385,880,35
17689,0,2,1264606380,874,594,35
17690,0,2,1264606680,794,615,31
17691,0,2,1264606980,309,399,35
17692,0,2,1264606980,42,665,31
17693,0,2,1264607040,256,60,35
17694,0,2,1264607160,587,571,35
17695,0,2,1264607220,772,591,31
